"year","month","noaa.year.month","noaa.precip.anom","noaa.percent.precip.anom","mcfarland.year.month","mcfarland.precip.anom","mcfarland.percent.precip.anom","serc.year.month","serc.precip.anom","serc.percent.precip.anom"
1943,12,1943-12-01,-3.62696046618555,-76.3853753862154,NA,NA,NA,NA,NA,NA
1944,1,1944-01-01,-3.97561999562793,-87.7249482346416,NA,NA,NA,NA,NA,NA
1944,2,1944-02-01,0.137114831669922,3.56698842876676,NA,NA,NA,NA,NA,NA
1944,3,1944-03-01,0.728218435806641,16.1229571843999,NA,NA,NA,NA,NA,NA
1944,4,1944-04-01,-1.08507494310059,-25.6904647793667,NA,NA,NA,NA,NA,NA
1944,5,1944-05-01,-3.1778349007002,-83.4914472807657,NA,NA,NA,NA,NA,NA
1944,6,1944-06-01,-0.531730878916016,-16.0259611741162,NA,NA,NA,NA,NA,NA
1944,7,1944-07-01,-1.27307178428418,-40.8357070456121,NA,NA,NA,NA,NA,NA
1944,8,1944-08-01,-2.26441167123145,-73.4970283053185,NA,NA,NA,NA,NA,NA
1944,9,1944-09-01,2.09335896751953,51.7036918863585,NA,NA,NA,NA,NA,NA
1944,10,1944-10-01,-0.142591658569335,-3.34357328477056,NA,NA,NA,NA,NA,NA
1944,11,1944-11-01,1.99411555762891,38.1032660328528,NA,NA,NA,NA,NA,NA
1944,12,1944-12-01,-0.508456383080079,-10.7083140417948,NA,NA,NA,NA,NA,NA
1945,1,1945-01-01,-0.346073559788086,-7.63636493205454,NA,NA,NA,NA,NA,NA
1945,2,1945-02-01,0.125695964775391,3.26993109670166,NA,NA,NA,NA,NA,NA
1945,3,1945-03-01,-1.8080003304043,-40.0296263911525,NA,NA,NA,NA,NA,NA
1945,4,1945-04-01,0.884621925161133,20.9444965584289,NA,NA,NA,NA,NA,NA
1945,5,1945-05-01,5.92807706619434,155.748724938299,NA,NA,NA,NA,NA,NA
1945,6,1945-06-01,1.13165584608398,34.1072399044707,NA,NA,NA,NA,NA,NA
1945,7,1945-07-01,-0.363214932233398,-11.650669467641,NA,NA,NA,NA,NA,NA
1945,8,1945-08-01,-1.30853332533301,-42.4716548109607,NA,NA,NA,NA,NA,NA
1945,9,1945-09-01,-1.58144001490234,-39.059849999905,NA,NA,NA,NA,NA,NA
1945,10,1945-10-01,1.0204026333252,23.9270025941711,NA,NA,NA,NA,NA,NA
1945,11,1945-11-01,1.14489019747266,21.8763930735173,NA,NA,NA,NA,NA,NA
1945,12,1945-12-01,-0.378158268919922,-7.96417871001186,NA,NA,NA,NA,NA,NA
1946,1,1946-01-01,-1.19529891994434,-26.3751404793098,NA,NA,NA,NA,NA,NA
1946,2,1946-02-01,1.04066631614258,27.0725249973245,NA,NA,NA,NA,NA,NA
1946,3,1946-03-01,-2.73200581214258,-60.4873628170575,NA,NA,NA,NA,NA,NA
1946,4,1946-04-01,-0.994531402573242,-23.5467366860148,NA,NA,NA,NA,NA,NA
1946,5,1946-05-01,-0.101046206754883,-2.65479306125621,NA,NA,NA,NA,NA,NA
1946,6,1946-06-01,-2.11480106202148,-63.7384832342775,NA,NA,NA,NA,NA,NA
1946,7,1946-07-01,-1.26361373291699,-40.5323257126656,NA,NA,NA,NA,NA,NA
1946,8,1946-08-01,2.22258786050684,72.1395340653285,NA,NA,NA,NA,NA,NA
1946,9,1946-09-01,-2.79718408921875,-69.0874076268724,NA,NA,NA,NA,NA,NA
1946,10,1946-10-01,-1.74653875993652,-40.953870634028,NA,NA,NA,NA,NA,NA
1946,11,1946-11-01,-1.46022624373828,-27.9017877476824,NA,NA,NA,NA,NA,NA
1946,12,1946-12-01,1.08522527229101,22.8553193715225,NA,NA,NA,NA,NA,NA
1947,1,1947-01-01,-0.664571517209961,-14.664254131324,NA,NA,NA,NA,NA,NA
1947,2,1947-02-01,0.372528037041016,9.6911703958864,NA,NA,NA,NA,NA,NA
1947,3,1947-03-01,-0.591064387826171,-13.0863287024434,NA,NA,NA,NA,NA,NA
1947,4,1947-04-01,-2.36460319310059,-55.9848473469886,NA,NA,NA,NA,NA,NA
1947,5,1947-05-01,4.19540819256152,110.226211516955,NA,NA,NA,NA,NA,NA
1947,6,1947-06-01,0.773787788662109,23.3213709224189,NA,NA,NA,NA,NA,NA
1947,7,1947-07-01,1.06002956171191,34.0020548535649,NA,NA,NA,NA,NA,NA
1947,8,1947-08-01,-2.41166507259863,-78.2764981984643,NA,NA,NA,NA,NA,NA
1947,9,1947-09-01,-1.86606584527344,-46.08979874006,NA,NA,NA,NA,NA,NA
1947,10,1947-10-01,-4.15599656940918,-97.4522580107148,NA,NA,NA,NA,NA,NA
1947,11,1947-11-01,0.753957407628906,14.4065069701795,NA,NA,NA,NA,NA,NA
1947,12,1947-12-01,-2.16084716218164,-45.5083873051069,NA,NA,NA,NA,NA,NA
1948,1,1948-01-01,-0.379138292209961,-8.3659623139198,NA,NA,NA,NA,NA,NA
1948,2,1948-02-01,-2.05738376969727,-53.5220297517421,NA,NA,NA,NA,NA,NA
1948,3,1948-03-01,-1.31076058108789,-29.0206010844396,NA,NA,NA,NA,NA,NA
1948,4,1948-04-01,-1.34055767210449,-31.739328125576,NA,NA,NA,NA,NA,NA
1948,5,1948-05-01,4.04223389724902,106.201854053,NA,NA,NA,NA,NA,NA
1948,6,1948-06-01,-0.322269643759766,-9.7129600767572,NA,NA,NA,NA,NA,NA
1948,7,1948-07-01,-0.195507533600586,-6.27120046636863,NA,NA,NA,NA,NA,NA
1948,8,1948-08-01,-2.19278423343848,-71.1721843337962,NA,NA,NA,NA,NA,NA
1948,9,1948-09-01,-3.04205534595703,-75.1354615949997,NA,NA,NA,NA,NA,NA
1948,10,1948-10-01,-0.291421401831054,-6.83342085749638,NA,NA,NA,NA,NA,NA
1948,11,1948-11-01,1.90395649073437,36.3805198770378,NA,NA,NA,NA,NA,NA
1948,12,1948-12-01,-0.558860876341797,-11.7698547381557,NA,NA,NA,NA,NA,NA
1949,1,1949-01-01,0.0543172814228514,1.19855034090437,NA,NA,NA,NA,NA,NA
1949,2,1949-02-01,0.666227445146484,17.3316450074864,NA,NA,NA,NA,NA,NA
1949,3,1949-03-01,-2.15444952093164,-47.7001071024174,NA,NA,NA,NA,NA,NA
1949,4,1949-04-01,-1.27719641741699,-30.2391736041986,NA,NA,NA,NA,NA,NA
1949,5,1949-05-01,-0.479022235172852,-12.5853799659122,NA,NA,NA,NA,NA,NA
1949,6,1949-06-01,-0.695901120126953,-20.9739264247996,NA,NA,NA,NA,NA,NA
1949,7,1949-07-01,-2.03448336670605,-65.2591376052631,NA,NA,NA,NA,NA,NA
1949,8,1949-08-01,-2.40616709964941,-78.0980480170753,NA,NA,NA,NA,NA,NA
1949,9,1949-09-01,0.223663691152344,5.52425014196643,NA,NA,NA,NA,NA,NA
1949,10,1949-10-01,-1.36033499577637,-31.8979370592332,NA,NA,NA,NA,NA,NA
1949,11,1949-11-01,0.0897792069453125,1.71548784791759,NA,NA,NA,NA,NA,NA
1949,12,1949-12-01,-1.9325082716543,-40.69947029848,NA,NA,NA,NA,NA,NA
1950,1,1950-01-01,1.20470083816113,26.5826006464742,NA,NA,NA,NA,NA,NA
1950,2,1950-02-01,-0.750288760224609,-19.5184670641434,NA,NA,NA,NA,NA,NA
1950,3,1950-03-01,-1.82610903850977,-40.4305581872912,NA,NA,NA,NA,NA,NA
1950,4,1950-04-01,-0.737433884311523,-17.4596412464209,NA,NA,NA,NA,NA,NA
1950,5,1950-05-01,-2.90343606896191,-76.2821502877304,NA,NA,NA,NA,NA,NA
1950,6,1950-06-01,-0.0931233586035156,-2.80666665894151,NA,NA,NA,NA,NA,NA
1950,7,1950-07-01,-0.157713775495117,-5.05890839203331,NA,NA,NA,NA,NA,NA
1950,8,1950-08-01,0.557624793612305,18.0990787852559,NA,NA,NA,NA,NA,NA
1950,9,1950-09-01,-2.03773332232422,-50.3297988919973,NA,NA,NA,NA,NA,NA
1950,10,1950-10-01,-2.54889678425293,-59.7680346730916,NA,NA,NA,NA,NA,NA
1950,11,1950-11-01,4.96813444952344,94.9303804852017,NA,NA,NA,NA,NA,NA
1950,12,1950-12-01,1.89704134797461,39.9525213575348,NA,NA,NA,NA,NA,NA
1951,1,1951-01-01,-0.285057594260742,-6.29000325179856,NA,NA,NA,NA,NA,NA
1951,2,1951-02-01,0.957581564091797,24.9111078438139,NA,NA,NA,NA,NA,NA
1951,3,1951-03-01,-1.72414663108789,-38.1730823415166,NA,NA,NA,NA,NA,NA
1951,4,1951-04-01,1.02122540689941,24.1787496011801,NA,NA,NA,NA,NA,NA
1951,5,1951-05-01,1.7776841999834,46.7052037952196,NA,NA,NA,NA,NA,NA
1951,6,1951-06-01,-1.03093144375977,-31.0714836131966,NA,NA,NA,NA,NA,NA
1951,7,1951-07-01,2.83168406171191,90.8305581957542,NA,NA,NA,NA,NA,NA
1951,8,1951-08-01,1.04898209634668,34.0472838072933,NA,NA,NA,NA,NA,NA
1951,9,1951-09-01,-0.860974874375,-21.2651438751227,NA,NA,NA,NA,NA,NA
1951,10,1951-10-01,0.881030941430664,20.6589329865423,NA,NA,NA,NA,NA,NA
1951,11,1951-11-01,4.69646538057813,89.7393679747587,NA,NA,NA,NA,NA,NA
1951,12,1951-12-01,0.812787256080077,17.1176554703678,NA,NA,NA,NA,NA,NA
1952,1,1952-01-01,3.65037606384473,80.5482042020907,NA,NA,NA,NA,NA,NA
1952,2,1952-02-01,1.13082538303711,29.4179776696903,NA,NA,NA,NA,NA,NA
1952,3,1952-03-01,-2.71155181487695,-60.034505671525,NA,NA,NA,NA,NA,NA
1952,4,1952-04-01,-0.885456232944336,-20.9642498066776,NA,NA,NA,NA,NA,NA
1952,5,1952-05-01,0.879630688459961,23.1105899289848,NA,NA,NA,NA,NA,NA
1952,6,1952-06-01,0.937573556240234,28.2577484324684,NA,NA,NA,NA,NA,NA
1952,7,1952-07-01,-2.92107956397168,-93.6980544253779,NA,NA,NA,NA,NA,NA
1952,8,1952-08-01,2.13519700376856,69.3030497136,NA,NA,NA,NA,NA,NA
1952,9,1952-09-01,-0.343242680429687,-8.4777212444424,NA,NA,NA,NA,NA,NA
1952,10,1952-10-01,-1.89694484509277,-44.4806812009367,NA,NA,NA,NA,NA,NA
1952,11,1952-11-01,-1.33657952342578,-25.539164448279,NA,NA,NA,NA,NA,NA
1952,12,1952-12-01,0.697022245240234,14.6795936574441,NA,NA,NA,NA,NA,NA
1953,1,1953-01-01,0.633065440895508,13.9690496306922,NA,NA,NA,NA,NA,NA
1953,2,1953-02-01,1.46112668098633,38.0106360527582,NA,NA,NA,NA,NA,NA
1953,3,1953-03-01,6.01365436080664,133.143967542741,NA,NA,NA,NA,NA,NA
1953,4,1953-04-01,0.882276636000976,20.8889689942274,NA,NA,NA,NA,NA,NA
1953,5,1953-05-01,-0.28766970812207,-7.55796352562402,NA,NA,NA,NA,NA,NA
1953,6,1953-06-01,-1.56596495118164,-47.1969834793582,NA,NA,NA,NA,NA,NA
1953,7,1953-07-01,0.104881715715821,3.36423999831291,NA,NA,NA,NA,NA,NA
1953,8,1953-08-01,0.268269937557617,8.70735805005616,NA,NA,NA,NA,NA,NA
1953,9,1953-09-01,0.744548568886719,18.3895406365793,NA,NA,NA,NA,NA,NA
1953,10,1953-10-01,1.61056965969238,37.7655870016476,NA,NA,NA,NA,NA,NA
1953,11,1953-11-01,0.786253192785156,15.02361007077,NA,NA,NA,NA,NA,NA
1953,12,1953-12-01,1.45412772297461,30.6245664970631,NA,NA,NA,NA,NA,NA
1954,1,1954-01-01,0.197226130739257,4.35193809484985,NA,NA,NA,NA,NA,NA
1954,2,1954-02-01,2.14026090598633,55.6780458628515,NA,NA,NA,NA,NA,NA
1954,3,1954-03-01,-0.56703478577539,-12.5543066799664,NA,NA,NA,NA,NA,NA
1954,4,1954-04-01,1.08777779273926,25.754458021389,NA,NA,NA,NA,NA,NA
1954,5,1954-05-01,3.17847543377246,83.5082760446586,NA,NA,NA,NA,NA,NA
1954,6,1954-06-01,-0.575022609970703,-17.3307407694955,NA,NA,NA,NA,NA,NA
1954,7,1954-07-01,-0.678944679499023,-21.7781796552725,NA,NA,NA,NA,NA,NA
1954,8,1954-08-01,1.75053113413965,56.8177765332022,NA,NA,NA,NA,NA,NA
1954,9,1954-09-01,3.12051872494141,77.0734217988236,NA,NA,NA,NA,NA,NA
1954,10,1954-10-01,-0.123714003198242,-2.90091889102002,NA,NA,NA,NA,NA,NA
1954,11,1954-11-01,-1.07832858426563,-20.6045435832003,NA,NA,NA,NA,NA,NA
1954,12,1954-12-01,0.515935164185547,10.8658204462617,NA,NA,NA,NA,NA,NA
1955,1,1955-01-01,-3.08740900910449,-68.1259264720242,NA,NA,NA,NA,NA,NA
1955,2,1955-02-01,1.79458066272461,46.6853102648811,NA,NA,NA,NA,NA,NA
1955,3,1955-03-01,2.15065553512305,47.6161072093325,NA,NA,NA,NA,NA,NA
1955,4,1955-04-01,-1.66067041878418,-39.3183854951079,NA,NA,NA,NA,NA,NA
1955,5,1955-05-01,-2.43372463175488,-63.9413934761973,NA,NA,NA,NA,NA,NA
1955,6,1955-06-01,-0.340378351865235,-10.2587426606148,NA,NA,NA,NA,NA,NA
1955,7,1955-07-01,-2.03367597207715,-65.2332391987921,NA,NA,NA,NA,NA,NA
1955,8,1955-08-01,1.02929704634668,33.4083572837187,NA,NA,NA,NA,NA,NA
1955,9,1955-09-01,-0.560970098691406,-13.8553518962724,NA,NA,NA,NA,NA,NA
1955,10,1955-10-01,-1.75795762683105,-41.2216269577427,NA,NA,NA,NA,NA,NA
1955,11,1955-11-01,1.61302529278516,30.8214494458855,NA,NA,NA,NA,NA,NA
1955,12,1955-12-01,-3.78997728649805,-79.8185809945835,NA,NA,NA,NA,NA,NA
1956,1,1956-01-01,3.2944688219502,72.6948519184551,NA,NA,NA,NA,NA,NA
1956,2,1956-02-01,0.0135065587207035,0.351367813988109,NA,NA,NA,NA,NA,NA
1956,3,1956-03-01,1.47467399391211,32.6496892906265,NA,NA,NA,NA,NA,NA
1956,4,1956-04-01,0.0696531656884769,1.64912314238679,NA,NA,NA,NA,NA,NA
1956,5,1956-05-01,0.567053624983398,14.8982339596172,NA,NA,NA,NA,NA,NA
1956,6,1956-06-01,-1.02816323360352,-30.9880518806324,NA,NA,NA,NA,NA,NA
1956,7,1956-07-01,0.634032776555664,20.3375622964586,NA,NA,NA,NA,NA,NA
1956,8,1956-08-01,-0.758889819864258,-24.6316282855268,NA,NA,NA,NA,NA,NA
1956,9,1956-09-01,0.746509384414063,18.437970649513,NA,NA,NA,NA,NA,NA
1956,10,1956-10-01,-0.0382839619873048,-0.897704913599003,NA,NA,NA,NA,NA,NA
1956,11,1956-11-01,-0.701967345105468,-13.4130885216766,NA,NA,NA,NA,NA,NA
1956,12,1956-12-01,0.388366812818359,8.17917511405286,NA,NA,NA,NA,NA,NA
1957,1,1957-01-01,-1.38307584220996,-30.5185749130655,NA,NA,NA,NA,NA,NA
1957,2,1957-02-01,-1.55660686295898,-40.4945154414802,NA,NA,NA,NA,NA,NA
1957,3,1957-03-01,-1.10091487229883,-24.3745591665522,NA,NA,NA,NA,NA,NA
1957,4,1957-04-01,-0.337427516733398,-7.9890055422881,NA,NA,NA,NA,NA,NA
1957,5,1957-05-01,-0.78256416827832,-20.56035541218,NA,NA,NA,NA,NA,NA
1957,6,1957-06-01,-1.66123751739258,-50.0684256084433,NA,NA,NA,NA,NA,NA
1957,7,1957-07-01,-0.52503988428418,-16.84145007891,NA,NA,NA,NA,NA,NA
1957,8,1957-08-01,-0.416400707754883,-13.5153050980222,NA,NA,NA,NA,NA,NA
1957,9,1957-09-01,-2.60467814126953,-64.3327198865028,NA,NA,NA,NA,NA,NA
1957,10,1957-10-01,-2.60518372409668,-61.0878840263519,NA,NA,NA,NA,NA,NA
1957,11,1957-11-01,0.722469017101562,13.8048314471038,NA,NA,NA,NA,NA,NA
1957,12,1957-12-01,1.32225326691992,27.8472327148219,NA,NA,NA,NA,NA,NA
1958,1,1958-01-01,5.98067075232129,131.967852242617,NA,NA,NA,NA,NA,NA
1958,2,1958-02-01,-0.114446266279297,-2.9772746140005,NA,NA,NA,NA,NA,NA
1958,3,1958-03-01,-0.560729418197266,-12.4147041012684,NA,NA,NA,NA,NA,NA
1958,4,1958-04-01,2.89641865621582,68.5762231880377,NA,NA,NA,NA,NA,NA
1958,5,1958-05-01,0.77809120203418,20.4428369012973,NA,NA,NA,NA,NA,NA
1958,6,1958-06-01,-0.094699700498047,-2.85417639554058,NA,NA,NA,NA,NA,NA
1958,7,1958-07-01,3.53757765155566,113.473164996158,NA,NA,NA,NA,NA,NA
1958,8,1958-08-01,0.885580802401367,28.7436945002777,NA,NA,NA,NA,NA,NA
1958,9,1958-09-01,-0.909380104746093,-22.4607004689165,NA,NA,NA,NA,NA,NA
1958,10,1958-10-01,1.80149926574707,42.2426169799881,NA,NA,NA,NA,NA,NA
1958,11,1958-11-01,1.83782702589062,35.116927813924,NA,NA,NA,NA,NA,NA
1958,12,1958-12-01,-1.71358898513086,-36.0889342762989,NA,NA,NA,NA,NA,NA
1959,1,1959-01-01,0.369662555055664,8.15687327818198,NA,NA,NA,NA,NA,NA
1959,2,1959-02-01,0.243421791142579,6.33252217678013,NA,NA,NA,NA,NA,NA
1959,3,1959-03-01,1.09831275475195,24.3169475657822,NA,NA,NA,NA,NA,NA
1959,4,1959-04-01,-1.63271918567871,-38.6566061643789,NA,NA,NA,NA,NA,NA
1959,5,1959-05-01,-2.45813870743848,-64.5828259535096,NA,NA,NA,NA,NA,NA
1959,6,1959-06-01,3.31908013260742,100.034531467089,NA,NA,NA,NA,NA,NA
1959,7,1959-07-01,0.440334960344727,14.1244112583086,NA,NA,NA,NA,NA,NA
1959,8,1959-08-01,-0.00416807865332025,-0.135285203946717,NA,NA,NA,NA,NA,NA
1959,9,1959-09-01,-0.7176431040625,-17.7250048904817,NA,NA,NA,NA,NA,NA
1959,10,1959-10-01,3.6526629130127,85.6497936608465,NA,NA,NA,NA,NA,NA
1959,11,1959-11-01,3.60121534278516,68.8114917527109,NA,NA,NA,NA,NA,NA
1959,12,1959-12-01,1.65413090676367,34.8367211137448,NA,NA,NA,NA,NA,NA
1960,1,1960-01-01,0.307070247633789,6.7757284669301,NA,NA,NA,NA,NA,NA
1960,2,1960-02-01,5.75442839651367,149.699191944045,NA,NA,NA,NA,NA,NA
1960,3,1960-03-01,-1.17058149456445,-25.9169974141176,NA,NA,NA,NA,NA,NA
1960,4,1960-04-01,-0.107127810678711,-2.53638079529126,NA,NA,NA,NA,NA,NA
1960,5,1960-05-01,3.2887040242998,86.4043184264762,NA,NA,NA,NA,NA,NA
1960,6,1960-06-01,-1.13996816602539,-34.357766856976,NA,NA,NA,NA,NA,NA
1960,7,1960-07-01,-0.572676167389648,-18.3694560607019,NA,NA,NA,NA,NA,NA
1960,8,1960-08-01,-2.2132382307041,-71.8360689246979,NA,NA,NA,NA,NA,NA
1960,9,1960-09-01,-0.790885331113281,-19.5340083147685,NA,NA,NA,NA,NA,NA
1960,10,1960-10-01,0.407013399536133,9.54389017483046,NA,NA,NA,NA,NA,NA
1960,11,1960-11-01,-0.264551693054687,-5.05501474141764,NA,NA,NA,NA,NA,NA
1960,12,1960-12-01,2.17105570608008,45.7233837091479,NA,NA,NA,NA,NA,NA
1961,1,1961-01-01,-1.94452268820605,-42.9073081309471,NA,NA,NA,NA,NA,NA
1961,2,1961-02-01,0.0193890053027346,0.504397348688302,NA,NA,NA,NA,NA,NA
1961,3,1961-03-01,-1.25247437835352,-27.7301284667193,NA,NA,NA,NA,NA,NA
1961,4,1961-04-01,0.595267069106446,14.0936695390803,NA,NA,NA,NA,NA,NA
1961,5,1961-05-01,4.31824751824512,113.453576501227,NA,NA,NA,NA,NA,NA
1961,6,1961-06-01,-0.0769754660253907,-2.31998155231691,NA,NA,NA,NA,NA,NA
1961,7,1961-07-01,-0.164788090338867,-5.28582776301774,NA,NA,NA,NA,NA,NA
1961,8,1961-08-01,-1.79512315502051,-58.2651198155699,NA,NA,NA,NA,NA,NA
1961,9,1961-09-01,-0.442475325058593,-10.9286597421244,NA,NA,NA,NA,NA,NA
1961,10,1961-10-01,0.884183625219727,20.732858974908,NA,NA,NA,NA,NA,NA
1961,11,1961-11-01,3.16537603262891,60.4835384809331,NA,NA,NA,NA,NA,NA
1961,12,1961-12-01,1.32813571350195,27.9711196153125,NA,NA,NA,NA,NA,NA
1962,1,1962-01-01,-0.285864988889649,-6.30781900182086,NA,NA,NA,NA,NA,NA
1962,2,1962-02-01,-1.22272996022461,-31.8088391059474,NA,NA,NA,NA,NA,NA
1962,3,1962-03-01,-2.9694182804043,-65.7437403991306,NA,NA,NA,NA,NA,NA
1962,4,1962-04-01,2.29171852652832,54.2592145034357,NA,NA,NA,NA,NA,NA
1962,5,1962-05-01,-1.6278294500166,-42.7680609455806,NA,NA,NA,NA,NA,NA
1962,6,1962-06-01,-0.817933051181641,-24.6518753020055,NA,NA,NA,NA,NA,NA
1962,7,1962-07-01,-0.576982272077148,-18.5075808952142,NA,NA,NA,NA,NA,NA
1962,8,1962-08-01,0.295798249666992,9.60085686036747,NA,NA,NA,NA,NA,NA
1962,9,1962-09-01,1.67170673441406,41.2893398894277,NA,NA,NA,NA,NA,NA
1962,10,1962-10-01,0.326312384008789,7.65156517995794,NA,NA,NA,NA,NA,NA
1962,11,1962-11-01,4.17088992452344,79.6967496591974,NA,NA,NA,NA,NA,NA
1962,12,1962-12-01,2.28720519055273,48.1695427051101,NA,NA,NA,NA,NA,NA
1963,1,1963-01-01,0.627144546950195,13.8384007971954,NA,NA,NA,NA,NA,NA
1963,2,1963-02-01,1.84064060393555,47.883541523514,NA,NA,NA,NA,NA,NA
1963,3,1963-03-01,0.224288845279297,4.96581694662942,NA,NA,NA,NA,NA,NA
1963,4,1963-04-01,-2.12326909378418,-50.2709699618635,NA,NA,NA,NA,NA,NA
1963,5,1963-05-01,1.21073938103809,31.8098285031784,NA,NA,NA,NA,NA,NA
1963,6,1963-06-01,-2.35613516133789,-71.0121080301884,NA,NA,NA,NA,NA,NA
1963,7,1963-07-01,-0.63053944912793,-20.2255085244605,NA,NA,NA,NA,NA,NA
1963,8,1963-08-01,0.521407377401367,16.923553814148,NA,NA,NA,NA,NA,NA
1963,9,1963-09-01,0.894954654042969,22.1044075110202,NA,NA,NA,NA,NA,NA
1963,10,1963-10-01,0.0853627583251955,2.00163628864493,NA,NA,NA,NA,NA,NA
1963,11,1963-11-01,4.50003780157422,85.9860587593818,NA,NA,NA,NA,NA,NA
1963,12,1963-12-01,-2.57423321218164,-54.2144785082139,NA,NA,NA,NA,NA,NA
1964,1,1964-01-01,1.04406775437207,23.038114761087,NA,NA,NA,NA,NA,NA
1964,2,1964-02-01,-0.335326368330078,-8.72338361303731,NA,NA,NA,NA,NA,NA
1964,3,1964-03-01,-0.673341745248047,-14.9079721074048,NA,NA,NA,NA,NA,NA
1964,4,1964-04-01,-0.227967873471679,-5.39741578357358,NA,NA,NA,NA,NA,NA
1964,5,1964-05-01,-2.01484060880566,-52.9360283733363,NA,NA,NA,NA,NA,NA
1964,6,1964-06-01,-1.82306246944336,-54.9457056412598,NA,NA,NA,NA,NA,NA
1964,7,1964-07-01,-1.69587743828809,-54.3978392342852,NA,NA,NA,NA,NA,NA
1964,8,1964-08-01,0.769046844295898,24.9612993968509,NA,NA,NA,NA,NA,NA
1964,9,1964-09-01,-1.786172224375,-44.1165131150374,NA,NA,NA,NA,NA,NA
1964,10,1964-10-01,-0.652442143041992,-15.2988480618093,NA,NA,NA,NA,NA,NA
1964,11,1964-11-01,-1.83343479910938,-35.0330017922437,NA,NA,NA,NA,NA,NA
1964,12,1964-12-01,1.92972160676367,40.6407819158162,NA,NA,NA,NA,NA,NA
1965,1,1965-01-01,-2.59962731115527,-57.3626683514145,NA,NA,NA,NA,NA,NA
1965,2,1965-02-01,0.61505400461914,16.0003880748984,NA,NA,NA,NA,NA,NA
1965,3,1965-03-01,-3.7816188297207,-83.7260847588544,NA,NA,NA,NA,NA,NA
1965,4,1965-04-01,-0.594102113999023,-14.0660878145671,NA,NA,NA,NA,NA,NA
1965,5,1965-05-01,-2.28766309864941,-60.1039100410648,NA,NA,NA,NA,NA,NA
1965,6,1965-06-01,-2.75179697686523,-82.9370519165544,NA,NA,NA,NA,NA,NA
1965,7,1965-07-01,-1.57976640117871,-50.6734017322581,NA,NA,NA,NA,NA,NA
1965,8,1965-08-01,-1.18369473675879,-38.4197125804008,NA,NA,NA,NA,NA,NA
1965,9,1965-09-01,-1.88025292232422,-46.4402041277565,NA,NA,NA,NA,NA,NA
1965,10,1965-10-01,0.403053321118164,9.45103192115162,NA,NA,NA,NA,NA,NA
1965,11,1965-11-01,3.39490679141797,64.8693783744152,NA,NA,NA,NA,NA,NA
1965,12,1965-12-01,-1.33053790475977,-28.0217108149378,NA,NA,NA,NA,NA,NA
1966,1,1966-01-01,-0.149223059788087,-3.2927154028103,NA,NA,NA,NA,NA,NA
1966,2,1966-02-01,0.293787837041016,7.64277505558574,NA,NA,NA,NA,NA,NA
1966,3,1966-03-01,-0.331621580404296,-7.34219333016332,NA,NA,NA,NA,NA,NA
1966,4,1966-04-01,-3.4082953167334,-80.6955237045806,NA,NA,NA,NA,NA,NA
1966,5,1966-05-01,-0.215234875700196,-5.65487882128348,NA,NA,NA,NA,NA,NA
1966,6,1966-06-01,-0.749035376181641,-22.5753521804072,NA,NA,NA,NA,NA,NA
1966,7,1966-07-01,-1.19629239981152,-38.3728919159604,NA,NA,NA,NA,NA,NA
1966,8,1966-08-01,-0.611674865860352,-19.8534062957474,NA,NA,NA,NA,NA,NA
1966,9,1966-09-01,0.641009819570312,15.8322460320626,NA,NA,NA,NA,NA,NA
1966,10,1966-10-01,-0.170927365307617,-4.00800564361813,NA,NA,NA,NA,NA,NA
1966,11,1966-11-01,0.603935796105469,11.5399161386272,NA,NA,NA,NA,NA,NA
1966,12,1966-12-01,-1.4895946466543,-31.3715154380082,NA,NA,NA,NA,NA,NA
1967,1,1967-01-01,-1.49057466994434,-32.8906147731762,NA,NA,NA,NA,NA,NA
1967,2,1967-02-01,0.597329770146485,15.5392990847234,NA,NA,NA,NA,NA,NA
1967,3,1967-03-01,-2.51627765677148,-55.7110819080676,NA,NA,NA,NA,NA,NA
1967,4,1967-04-01,-1.91027070120605,-45.2279747868447,NA,NA,NA,NA,NA,NA
1967,5,1967-05-01,1.65876650535449,43.580872059272,NA,NA,NA,NA,NA,NA
1967,6,1967-06-01,-0.894327962021484,-26.9543593659652,NA,NA,NA,NA,NA,NA
1967,7,1967-07-01,0.361210286711914,11.5863674241457,NA,NA,NA,NA,NA,NA
1967,8,1967-08-01,0.250930176717774,8.14455363182933,NA,NA,NA,NA,NA,NA
1967,9,1967-09-01,0.954778751308594,23.5819977095453,NA,NA,NA,NA,NA,NA
1967,10,1967-10-01,-1.56268346872559,-36.6427233612885,NA,NA,NA,NA,NA,NA
1967,11,1967-11-01,0.172863958996094,3.30305903884135,NA,NA,NA,NA,NA,NA
1967,12,1967-12-01,4.93995791486914,104.037676516566,NA,NA,NA,NA,NA,NA
1968,1,1968-01-01,-1.04293201926074,-23.013053939389,NA,NA,NA,NA,NA,NA
1968,2,1968-02-01,-1.6211599859082,-42.1738395510334,NA,NA,NA,NA,NA,NA
1968,3,1968-03-01,-0.428854962142577,-9.4949672419144,NA,NA,NA,NA,NA,NA
1968,4,1968-04-01,-1.41891339847168,-33.5944949426678,NA,NA,NA,NA,NA,NA
1968,5,1968-05-01,-0.067981474333008,-1.78608135969948,NA,NA,NA,NA,NA,NA
1968,6,1968-06-01,1.15687731639648,34.8673956900557,NA,NA,NA,NA,NA,NA
